Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10317042 , 482041i , OMS Digital Solutions GmbH , Kleine und mittlere Unternehmen , Tirol , Werbeagenturen , Bürgschaft , Behebung einer beträchtlichen... ," 150,000 EUR "," 150,000 EUR ", 17/06/2020 , Austria Wirtschaftsservice GmbH (AWS) , 07/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10326528 , 502710f , OMT Handels GmbH , Kleine und mittlere Unternehmen , Wien , Sonstiger Einzelhandel mit Wa... , Bürgschaft , Behebung einer beträchtlichen... ," 240,000 EUR "," 240,000 EUR ", 08/05/2020 , Austria Wirtschaftsservice GmbH (AWS) , 09/05/2021 
Österreich, COVID-19: Support Measures by... en , SA.57148 , TM-10214561 , ATU72347427 , ONDEWO GmbH , Kleine und mittlere Unternehmen , Wien , Erbringung von sonstigen Info... , Zuschuss ," Forschung, Entwicklung und In... ", ," 138,557 EUR ", 19/06/2020 , Wirtschaftsagentur Wien , 15/10/2020 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10324999 , 473436f , ONDEWO GmbH , Kleine und mittlere Unternehmen , Wien , Erbringung von sonstigen Dien... , Bürgschaft , Behebung einer beträchtlichen... ," 415,000 EUR "," 415,000 EUR ", 07/05/2020 , Austria Wirtschaftsservice GmbH (AWS) , 09/05/2021 
Österreich, COVID-19: Austrian scheme for... en , SA.56981 , TM-10319627 , 278861s , ONE ONE GmbH , Kleine und mittlere Unternehmen , Wien , Gastronomie , Bürgschaft , Behebung einer beträchtlichen... ," 500,000 EUR "," 500,000 EUR ", 25/05/2020 , Österreichische Hotel- und Tourismusbank (ÖHT) , 07/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10323488 , ATU62723949 , ONE - ONE GmbH , Kleine und mittlere Unternehmen , Wien , Einzelhandel mit Geräten der ... , Zuschuss , Behebung einer beträchtlichen... , ," 184,810.03 EUR ", 30/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10320167 , ATU65959108 , ONLY STORES Austria GmbH , Kleine und mittlere Unternehmen , Wien , Einzelhandel mit Textilien , Zuschuss , Behebung einer beträchtlichen... , ," 769,985 EUR ", 05/12/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 07/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10323762 , ATU66988334 , OPAL Immobilien VI GmbH , Kleine und mittlere Unternehmen , Wien ," Hotels, Gasthöfe und Pensionen ", Zuschuss , Behebung einer beträchtlichen... , ," 135,763.41 EUR ", 30/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10320268 , ATU39859603 , OPEL & BEYSCHLAG GmbH , Kleine und mittlere Unternehmen , Wien , Instandhaltung und Reparatur ... , Zuschuss , Behebung einer beträchtlichen... , ," 570,826.23 EUR ", 12/12/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 07/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10316933 , 194298h , OPTIMETALL Ing. Wagner GmbH , Kleine und mittlere Unternehmen , Oberösterreich , Erzeugung und erste Bearbeitu... , Bürgschaft , Behebung einer beträchtlichen... ," 500,000 EUR "," 500,000 EUR ", 29/06/2020 , Austria Wirtschaftsservice GmbH (AWS) , 07/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10322684 , ATU61132633 , OPUS Marketing GmbH , Kleine und mittlere Unternehmen , Wien , Werbung , Zuschuss , Behebung einer beträchtlichen... , ," 145,596.06 EUR ", 10/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19: Austrian scheme for... en , SA.56981 , TM-10319190 , 250591t , OPUS Marketing GmbH , Kleine und mittlere Unternehmen , Wien ," Reisebüros, Reiseveranstalter... ", Bürgschaft , Behebung einer beträchtlichen... ," 500,000 EUR "," 500,000 EUR ", 08/05/2020 , Österreichische Hotel- und Tourismusbank (ÖHT) , 07/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10322731 , ATU68288499 , OR-Genussspiel GmbH , Kleine und mittlere Unternehmen , Niederösterreich ," Restaurants, Gaststätten, Imb... ", Zuschuss , Behebung einer beträchtlichen... , ," 128,661.36 EUR ", 19/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10324300 , ATU72333502 , OR-Schauspiel GmbH , Kleine und mittlere Unternehmen , Niederösterreich ," Restaurants, Gaststätten, Imb... ", Zuschuss , Behebung einer beträchtlichen... , ," 169,652.11 EUR ", 19/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10324495 , ATU65573104 , OR-Wellenspiel GmbH , Kleine und mittlere Unternehmen , Niederösterreich ," Restaurants, Gaststätten, Imb... ", Zuschuss , Behebung einer beträchtlichen... , ," 198,386.65 EUR ", 19/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10318443 , ATU15324904 , ORDIA Handels Ges.m.b.H. , Kleine und mittlere Unternehmen , Wien , Einzelhandel mit Bekleidung , Zuschuss , Behebung einer beträchtlichen... , ," 800,000 EUR ", 05/12/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 07/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10324538 , ATU36410601 , ORION Versand GmbH & Co KG , Kleine und mittlere Unternehmen , Vorarlberg , Einzelhandel mit Bekleidung , Zuschuss , Behebung einer beträchtlichen... , ," 187,654.4 EUR ", 03/12/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10322087 , ATU41383800 , ORPHEUM Kultur- und Gastronom... , Kleine und mittlere Unternehmen , Wien ," Restaurants, Gaststätten, Imb... ", Zuschuss , Behebung einer beträchtlichen... , ," 263,171.68 EUR ", 11/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19: Fourth amendment to... en , SA.61210 , TM-10320890 , 395227t , ORTNER Real GmbH , Kleine und mittlere Unternehmen , Oberösterreich ," Vermittlung von Grundstücken,... ", Bürgschaft , Behebung einer beträchtlichen... ," 1,395,000 EUR "," 1,395,000 EUR ", 04/11/2020 , Austria Wirtschaftsservice GmbH (AWS) , 07/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10324860 , 443885y , OSSIs Spedition GmbH , Kleine und mittlere Unternehmen , Oberösterreich , Erbringung von sonstigen Dien... , Bürgschaft , Behebung einer beträchtlichen... ," 500,000 EUR "," 500,000 EUR ", 11/05/2020 , Austria Wirtschaftsservice GmbH (AWS) , 09/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10326425 , 443885y , OSSIs Spedition GmbH , Kleine und mittlere Unternehmen , Oberösterreich , Erbringung von sonstigen Dien... , Bürgschaft , Behebung einer beträchtlichen... ," 450,000 EUR "," 450,000 EUR ", 05/05/2020 , Austria Wirtschaftsservice GmbH (AWS) , 09/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10325919 , 443249m , OVERCLEAN GmbH , Kleine und mittlere Unternehmen , Wien , Allgemeine Gebäudereinigung , Bürgschaft , Behebung einer beträchtlichen... ," 400,000 EUR "," 400,000 EUR ", 18/05/2020 , Austria Wirtschaftsservice GmbH (AWS) , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10322760 , ATU74615035 , OWH GmbH , Kleine und mittlere Unternehmen , Steiermark ," Hotels, Gasthöfe und Pensionen ", Zuschuss , Behebung einer beträchtlichen... , ," 154,766.61 EUR ", 02/12/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10323546 , ATU75336735 , OX St. Pölten KG , Kleine und mittlere Unternehmen , Niederösterreich ," Restaurants, Gaststätten, Imb... ", Zuschuss , Behebung einer beträchtlichen... , ," 181,204.14 EUR ", 12/12/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10322251 , ATU73662306 , OX Tulln GmbH & Co KG , Kleine und mittlere Unternehmen , Oberösterreich ," Restaurants, Gaststätten, Imb... ", Zuschuss , Behebung einer beträchtlichen... , ," 242,914.11 EUR ", 11/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10320578 , ATU68154105 , OX Wels KG , Kleine und mittlere Unternehmen , Oberösterreich ," Restaurants, Gaststätten, Imb... ", Zuschuss , Behebung einer beträchtlichen... , ," 368,951.26 EUR ", 11/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 07/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10326087 , 351474z , Oaklins TJP Corporate Finance... , Kleine und mittlere Unternehmen , Wien , Unternehmensberatung , Bürgschaft , Behebung einer beträchtlichen... ," 200,000 EUR "," 200,000 EUR ", 08/05/2020 , Austria Wirtschaftsservice GmbH (AWS) , 09/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10317010 , 247p , Obad Stempel KG nunmehr GmbH ... , Kleine und mittlere Unternehmen , Steiermark , Herstellung von sonstigen Erz... , Bürgschaft , Behebung einer beträchtlichen... ," 200,000 EUR "," 200,000 EUR ", 09/06/2020 , Austria Wirtschaftsservice GmbH (AWS) , 07/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10324527 , ATU35518007 , Obauer Karl Rudolf , Kleine und mittlere Unternehmen , Salzburg ," Restaurants, Gaststätten, Imb... ", Zuschuss , Behebung einer beträchtlichen... , ," 129,318.81 EUR ", 11/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10322969 , ATU71715879 , Oberbucher Alexandra Sandra , Kleine und mittlere Unternehmen , Wien ," Restaurants, Gaststätten, Imb... ", Zuschuss , Behebung einer beträchtlichen... , ," 120,434.17 EUR ", 11/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10325592 , 226798b , Oberhauser GmbH , Kleine und mittlere Unternehmen , Oberösterreich , Instandhaltung und Reparatur ... , Bürgschaft , Behebung einer beträchtlichen... ," 200,000 EUR "," 200,000 EUR ", 22/05/2020 , Austria Wirtschaftsservice GmbH (AWS) , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10324189 , ATU64585611 , Oberhofer Gastronomie Betrieb... , Kleine und mittlere Unternehmen , Tirol ," Hotels, Gasthöfe und Pensionen ", Zuschuss , Behebung einer beträchtlichen... , ," 168,201.73 EUR ", 18/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10323977 , ATU49324404 , Oberhofer Josef GmbH , Kleine und mittlere Unternehmen , Tirol , Handel mit Kraftwagen mit ein... , Zuschuss , Behebung einer beträchtlichen... , ," 178,165.25 EUR ", 03/12/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10323296 , ATU61690129 , Oberhummer Walter , Kleine und mittlere Unternehmen , Salzburg , Gastronomie , Zuschuss , Behebung einer beträchtlichen... , ," 114,756.16 EUR ", 10/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10318456 , ATU43875507 , Oberlaa Konditorei GmbH & Co ... , Kleine und mittlere Unternehmen , Wien , Herstellung von Back- und Tei... , Zuschuss , Behebung einer beträchtlichen... , ," 800,000 EUR ", 11/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 07/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10324603 , ATU66800946 , Oberlaaer Dorf-Wirt Gastronom... , Kleine und mittlere Unternehmen , Wien ," Restaurants, Gaststätten, Imb... ", Zuschuss , Behebung einer beträchtlichen... , ," 173,336.49 EUR ", 11/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10322367 , ATU61799815 , Oberlehner Wilhelm , Kleine und mittlere Unternehmen , Oberösterreich ," Restaurants, Gaststätten, Imb... ", Zuschuss , Behebung einer beträchtlichen... , ," 137,457.52 EUR ", 18/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10324698 , ATU60383249 , Oberländer KG , Kleine und mittlere Unternehmen , Steiermark ," Restaurants, Gaststätten, Imb... ", Zuschuss , Behebung einer beträchtlichen... , ," 125,653.31 EUR ", 10/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10322786 , ATU62829522 , Obermairs Wirtshaus OHG , Kleine und mittlere Unternehmen , Oberösterreich ," Restaurants, Gaststätten, Imb... ", Zuschuss , Behebung einer beträchtlichen... , ," 106,752.35 EUR ", 10/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10324207 , ATU22323000 , Obermayr GmbH , Kleine und mittlere Unternehmen , Oberösterreich , Herstellung von Filmen und Fe... , Zuschuss , Behebung einer beträchtlichen... , ," 169,019.09 EUR ", 11/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10335241 , ATU65374668 , Obermüller Johann , Kleine und mittlere Unternehmen , Salzburg , Betrieb von Taxis , Bürgschaft , Behebung einer beträchtlichen... ," 130,000 EUR "," 130,000 EUR ", 20/07/2020 , Austria Wirtschaftsservice GmbH (AWS) , 10/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10325818 , ATU22930407 , Obermüller Werner , Kleine und mittlere Unternehmen , Oberösterreich , Wirtschaftsprüfung und Steuer... , Bürgschaft , Behebung einer beträchtlichen... ," 181,500 EUR "," 181,500 EUR ", 18/05/2020 , Austria Wirtschaftsservice GmbH (AWS) , 09/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10326191 , 169024s , Oberndorfer Beinmoden-Vertrie... , Kleine und mittlere Unternehmen , Oberösterreich , Großhandel mit Bekleidung und... , Bürgschaft , Behebung einer beträchtlichen... ," 450,000 EUR "," 450,000 EUR ", 08/05/2020 , Austria Wirtschaftsservice GmbH (AWS) , 09/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10335417 , ATU68683766 , Oberreiter Hermann , Kleine und mittlere Unternehmen , Salzburg ," Großhandel mit Holz, Baustoff... ", Bürgschaft , Behebung einer beträchtlichen... ," 200,000 EUR "," 200,000 EUR ", 07/08/2020 , Austria Wirtschaftsservice GmbH (AWS) , 10/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10325787 , 385654p , Obersteirische Rundschau Medi... , Kleine und mittlere Unternehmen , Steiermark , Verlegen von Zeitungen , Bürgschaft , Behebung einer beträchtlichen... ," 150,000 EUR "," 150,000 EUR ", 18/05/2020 , Austria Wirtschaftsservice GmbH (AWS) , 09/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10321078 , 491096a , Obertauern Sport GmbH , Kleine und mittlere Unternehmen , Salzburg ," Einzelhandel mit Fahrrädern, ... ", Bürgschaft , Behebung einer beträchtlichen... ," 150,000 EUR "," 150,000 EUR ", 03/12/2020 , Austria Wirtschaftsservice GmbH (AWS) , 07/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10334926 , 379653p , Oblak & Partner GmbH u. Co. KG , Kleine und mittlere Unternehmen , Wien , Wirtschaftsprüfung und Steuer... , Bürgschaft , Behebung einer beträchtlichen... ," 300,000 EUR "," 300,000 EUR ", 24/07/2020 , Austria Wirtschaftsservice GmbH (AWS) , 10/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10335388 , ATU40316706 , Oblasser Rupert , Kleine und mittlere Unternehmen , Tirol , Instandhaltung und Reparatur ... , Bürgschaft , Behebung einer beträchtlichen... ," 150,000 EUR "," 150,000 EUR ", 13/07/2020 , Austria Wirtschaftsservice GmbH (AWS) , 10/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10327390 , 34770h , Obritzberger Gesellschaft m.b... , Kleine und mittlere Unternehmen , Niederösterreich , Erschließung von Grundstücken... , Bürgschaft , Behebung einer beträchtlichen... ," 500,000 EUR "," 500,000 EUR ", 30/04/2020 , Austria Wirtschaftsservice GmbH (AWS) , 10/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10335842 , 399650x , Obsthaus Haller GmbH , Kleine und mittlere Unternehmen , Wien ," Großhandel mit Obst, Gemüse u... ", Bürgschaft , Behebung einer beträchtlichen... ," 500,000 EUR "," 500,000 EUR ", 22/09/2020 , Austria Wirtschaftsservice GmbH (AWS) , 10/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10324201 , ATU33009302 , Obwegeser Norbert , Kleine und mittlere Unternehmen , Tirol ," Hotels, Gasthöfe und Pensionen ", Zuschuss , Behebung einer beträchtlichen... , ," 115,737.88 EUR ", 11/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10325844 , 513153m , Ocean Racing GmbH , Kleine und mittlere Unternehmen , Wien , Erbringung von sonstigen Dien... , Bürgschaft , Behebung einer beträchtlichen... ," 260,000 EUR "," 260,000 EUR ", 22/05/2020 , Austria Wirtschaftsservice GmbH (AWS) , 09/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10324913 , 255031x , Ocilion IPTV Technologies GmbH , Kleine und mittlere Unternehmen , Oberösterreich , Erbringung von sonstigen Dien... , Bürgschaft , Behebung einer beträchtlichen... ," 500,000 EUR "," 500,000 EUR ", 18/05/2020 , Austria Wirtschaftsservice GmbH (AWS) , 09/05/2021 
Österreich, COVID-19: Fourth amendment to... en , SA.61210 , TM-10335793 , 255031x , Ocilion IPTV Technologies GmbH , Kleine und mittlere Unternehmen , Oberösterreich , Erbringung von sonstigen Dien... , Bürgschaft , Behebung einer beträchtlichen... ," 1,530,000 EUR "," 1,530,000 EUR ", 24/09/2020 , Austria Wirtschaftsservice GmbH (AWS) , 10/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10327114 , 237476f , Ockermüller Betonwaren GmbH , Kleine und mittlere Unternehmen , Niederösterreich , Herstellung von Erzeugnissen ... , Bürgschaft , Behebung einer beträchtlichen... ," 300,000 EUR "," 300,000 EUR ", 22/04/2020 , Austria Wirtschaftsservice GmbH (AWS) , 10/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10323887 , ATU67752238 , Odaiba GmbH , Kleine und mittlere Unternehmen , Wien ," Restaurants, Gaststätten, Imb... ", Zuschuss , Behebung einer beträchtlichen... , ," 119,919.94 EUR ", 02/12/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19: Austrian scheme for... en , SA.56981 , TM-10319328 , 387944g , Odaiba GmbH , Kleine und mittlere Unternehmen , Wien , Gastronomie , Bürgschaft , Behebung einer beträchtlichen... ," 336,000 EUR "," 336,000 EUR ", 13/05/2020 , Österreichische Hotel- und Tourismusbank (ÖHT) , 07/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10326146 , 64616z , Offset 5020 Druckerei und Ver... , Kleine und mittlere Unternehmen , Salzburg , Drucken a. n. g. , Bürgschaft , Behebung einer beträchtlichen... ," 450,000 EUR "," 450,000 EUR ", 18/05/2020 , Austria Wirtschaftsservice GmbH (AWS) , 09/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10325986 , 352873g , Ofner Facility Service e.U. , Kleine und mittlere Unternehmen , Steiermark , Allgemeine Gebäudereinigung , Bürgschaft , Behebung einer beträchtlichen... ," 150,000 EUR "," 150,000 EUR ", 04/05/2020 , Austria Wirtschaftsservice GmbH (AWS) , 09/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10321265 , R030Q1622 , Ohnutek Manfred , Kleine und mittlere Unternehmen , Niederösterreich , Haltung von anderen Rindern , Bürgschaft , Behebung einer beträchtlichen... ," 25,000 EUR "," 25,000 EUR ", 03/12/2020 , Austria Wirtschaftsservice GmbH (AWS) , 07/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10324153 , ATU67123436 , Okiru GmbH , Kleine und mittlere Unternehmen , Wien ," Restaurants, Gaststätten, Imb... ", Zuschuss , Behebung einer beträchtlichen... , ," 127,490.71 EUR ", 11/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10317836 , ATU58121277 , Okresek Marie-Theres , Kleine und mittlere Unternehmen , Wien , Architektur- und Ingenieurbür... , Bürgschaft , Behebung einer beträchtlichen... ," 200,000 EUR "," 200,000 EUR ", 08/06/2020 , Austria Wirtschaftsservice GmbH (AWS) , 07/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10322928 , ATU44652309 , Oldtimer Gasthof Betriebsgese... , Kleine und mittlere Unternehmen , Niederösterreich ," Hotels, Gasthöfe und Pensionen ", Zuschuss , Behebung einer beträchtlichen... , ," 154,900.07 EUR ", 19/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10324241 , ATU41906504 , Oldtimer Hotel Betriebsgesell... , Kleine und mittlere Unternehmen , Niederösterreich ," Hotels, Gasthöfe und Pensionen ", Zuschuss , Behebung einer beträchtlichen... , ," 164,458.38 EUR ", 19/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10320426 , ATU70189707 , Olgun Ali , Kleine und mittlere Unternehmen , Steiermark ," Restaurants, Gaststätten, Imb... ", Zuschuss , Behebung einer beträchtlichen... , ," 334,501.97 EUR ", 19/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 07/05/2021 
Österreich, COVID-19; Compensation Scheme... , SA.57291 , TM-10314606 , ATU74643406 , Oliva Reisen GmbH , Kleine und mittlere Unternehmen , Steiermark , Reisebüros , Zuschuss , Ausgleich für Schäden aufgrun... , ," 132,207.66 EUR ", 22/09/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 06/05/2021 
Österreich, COVID-19: Austrian scheme for... en , SA.56981 , TM-10319037 , 345096w , Oliver Reith e U , Kleine und mittlere Unternehmen , Niederösterreich , Gastronomie , Bürgschaft , Behebung einer beträchtlichen... ," 150,000 EUR "," 150,000 EUR ", 12/05/2020 , Österreichische Hotel- und Tourismusbank (ÖHT) , 07/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10326992 , 127317g , Olymp Werk GmbH , Kleine und mittlere Unternehmen , Tirol , Herstellung von Öfen und Bren... , Bürgschaft , Behebung einer beträchtlichen... ," 500,000 EUR "," 500,000 EUR ", 30/04/2020 , Austria Wirtschaftsservice GmbH (AWS) , 10/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10321809 , ATU32873904 , Olymp-Hotel Gesellschaft m.b.... , Kleine und mittlere Unternehmen , Tirol ," Hotels, Gasthöfe und Pensionen ", Zuschuss , Behebung einer beträchtlichen... , ," 236,793.05 EUR ", 11/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10320813 , ATU31721205 , Olympia Sport- und Veranstalt... , Kleine und mittlere Unternehmen , Tirol , Betrieb von Sportanlagen , Zuschuss , Behebung einer beträchtlichen... , ," 324,645.79 EUR ", 02/12/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 07/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10335350 , 506340v , Omega Reinigung e.U. , Kleine und mittlere Unternehmen , Niederösterreich , Spezielle Reinigung von Gebäu... , Bürgschaft , Behebung einer beträchtlichen... ," 250,000 EUR "," 250,000 EUR ", 20/07/2020 , Austria Wirtschaftsservice GmbH (AWS) , 10/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10317138 , 239502i , Omnia Online Medien GmbH , Kleine und mittlere Unternehmen , Wien , Webportale , Bürgschaft , Behebung einer beträchtlichen... ," 500,000 EUR "," 500,000 EUR ", 08/06/2020 , Austria Wirtschaftsservice GmbH (AWS) , 07/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10318452 , ATU62358424 , Onlinecars Vertriebs GmbH , Kleine und mittlere Unternehmen , Steiermark , Handel mit Kraftwagen mit ein... , Zuschuss , Behebung einer beträchtlichen... , ," 800,000 EUR ", 30/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 07/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10324554 , ATU72989616 , Opera Motion Gastro GmbH , Kleine und mittlere Unternehmen , Wien ," Restaurants, Gaststätten, Imb... ", Zuschuss , Behebung einer beträchtlichen... , ," 149,516.77 EUR ", 11/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10317503 , 323291d , Opern Apotheke e.U. , Kleine und mittlere Unternehmen , Steiermark , Apotheken , Bürgschaft , Behebung einer beträchtlichen... ," 130,000 EUR "," 130,000 EUR ", 15/06/2020 , Austria Wirtschaftsservice GmbH (AWS) , 07/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10326632 , 323291d , Opern Apotheke e.U. , Kleine und mittlere Unternehmen , Steiermark , Apotheken , Bürgschaft , Behebung einer beträchtlichen... ," 130,000 EUR "," 130,000 EUR ", 30/04/2020 , Austria Wirtschaftsservice GmbH (AWS) , 10/05/2021 
